decision_group_id,entity_type,entity_id,sku_or_signature,woo_id,source,source_row,name,quarantine_reason,affected_edges,affected_combinations,original_status,quarantine_status,worker_review_status,notes
UD-004,PHYSICAL_WITHOUT_STANDALONE_WOO,404022,0404022,,WOO_MAP_001A_2_CANONICAL_GRAPH.physical_nodes,,"Cama Eko-bed, 90 x 200 cm, Crudo",PENDING_BUSINESS_REVIEW_PHYSICAL_WITHOUT_WOO,0,0,BLOCKED,PENDING_BUSINESS_REVIEW,PENDING,Historical physical item retained; no Woo product creation requested.
UD-004,PHYSICAL_WITHOUT_STANDALONE_WOO,504015,0504015,,WOO_MAP_001A_2_CANONICAL_GRAPH.physical_nodes,,"Sofá cama Luna 120 x 200 cm, Natural",PENDING_BUSINESS_REVIEW_PHYSICAL_WITHOUT_WOO,0,0,BLOCKED,PENDING_BUSINESS_REVIEW,PENDING,Historical physical item retained; no Woo product creation requested.
UD-004,PHYSICAL_WITHOUT_STANDALONE_WOO,504016,0504016,,WOO_MAP_001A_2_CANONICAL_GRAPH.physical_nodes,,"Sofá cama Luna 160 x 200 cm, Natural",PENDING_BUSINESS_REVIEW_PHYSICAL_WITHOUT_WOO,0,0,BLOCKED,PENDING_BUSINESS_REVIEW,PENDING,Historical physical item retained; no Woo product creation requested.
UD-004,PHYSICAL_WITHOUT_STANDALONE_WOO,606006,0606006,,WOO_MAP_001A_2_CANONICAL_GRAPH.physical_nodes,,"Funda Futón 190 x 140 x 14 cm, Granate",PENDING_BUSINESS_REVIEW_PHYSICAL_WITHOUT_WOO,0,0,BLOCKED,PENDING_BUSINESS_REVIEW,PENDING,Historical physical item retained; no Woo product creation requested.
UD-004,PHYSICAL_WITHOUT_STANDALONE_WOO,607003,0607003,,WOO_MAP_001A_2_CANONICAL_GRAPH.physical_nodes,,"Funda Futón 200 x 160 x 14 cm, Rojo",PENDING_BUSINESS_REVIEW_PHYSICAL_WITHOUT_WOO,0,0,BLOCKED,PENDING_BUSINESS_REVIEW,PENDING,Historical physical item retained; no Woo product creation requested.
UD-004,PHYSICAL_WITHOUT_STANDALONE_WOO,607004,0607004,,WOO_MAP_001A_2_CANONICAL_GRAPH.physical_nodes,,"Funda Futón 200 x 150 x 14 cm, Rojo",PENDING_BUSINESS_REVIEW_PHYSICAL_WITHOUT_WOO,0,0,BLOCKED,PENDING_BUSINESS_REVIEW,PENDING,Historical physical item retained; no Woo product creation requested.
UD-004,PHYSICAL_WITHOUT_STANDALONE_WOO,607006,0607006,,WOO_MAP_001A_2_CANONICAL_GRAPH.physical_nodes,,"Funda Futón 190 x 140 x 14 cm, Rojo",PENDING_BUSINESS_REVIEW_PHYSICAL_WITHOUT_WOO,0,0,BLOCKED,PENDING_BUSINESS_REVIEW,PENDING,Historical physical item retained; no Woo product creation requested.
UD-004,PHYSICAL_WITHOUT_STANDALONE_WOO,608012,0608012,,WOO_MAP_001A_2_CANONICAL_GRAPH.physical_nodes,,"Funda Futón 200 x 90 x 19 cm, Crudo",PENDING_BUSINESS_REVIEW_PHYSICAL_WITHOUT_WOO,0,0,BLOCKED,PENDING_BUSINESS_REVIEW,PENDING,Historical physical item retained; no Woo product creation requested.
UD-004,PHYSICAL_WITHOUT_STANDALONE_WOO,608017,0608017,,WOO_MAP_001A_2_CANONICAL_GRAPH.physical_nodes,,"Funda Almohada 70x40 cm, Crudo",PENDING_BUSINESS_REVIEW_PHYSICAL_WITHOUT_WOO,0,0,BLOCKED,PENDING_BUSINESS_REVIEW,PENDING,Historical physical item retained; no Woo product creation requested.
UD-004,PHYSICAL_WITHOUT_STANDALONE_WOO,609003,0609003,,WOO_MAP_001A_2_CANONICAL_GRAPH.physical_nodes,,"Funda Futón 200 x 160 x 14 cm, Azul",PENDING_BUSINESS_REVIEW_PHYSICAL_WITHOUT_WOO,0,0,BLOCKED,PENDING_BUSINESS_REVIEW,PENDING,Historical physical item retained; no Woo product creation requested.
UD-004,PHYSICAL_WITHOUT_STANDALONE_WOO,609006,0609006,,WOO_MAP_001A_2_CANONICAL_GRAPH.physical_nodes,,"Funda Futón 190 x 140 x 14 cm, Azul",PENDING_BUSINESS_REVIEW_PHYSICAL_WITHOUT_WOO,0,0,BLOCKED,PENDING_BUSINESS_REVIEW,PENDING,Historical physical item retained; no Woo product creation requested.
UD-004,PHYSICAL_WITHOUT_STANDALONE_WOO,609008,0609008,,WOO_MAP_001A_2_CANONICAL_GRAPH.physical_nodes,,"Funda Futón 190 x 150 x 14 cm, Azul",PENDING_BUSINESS_REVIEW_PHYSICAL_WITHOUT_WOO,0,0,BLOCKED,PENDING_BUSINESS_REVIEW,PENDING,Historical physical item retained; no Woo product creation requested.
UD-004,PHYSICAL_WITHOUT_STANDALONE_WOO,614001,0614001,,WOO_MAP_001A_2_CANONICAL_GRAPH.physical_nodes,,"Funda Futón 200 x 90 x 14 cm, Verde",PENDING_BUSINESS_REVIEW_PHYSICAL_WITHOUT_WOO,0,0,BLOCKED,PENDING_BUSINESS_REVIEW,PENDING,Historical physical item retained; no Woo product creation requested.
UD-004,PHYSICAL_WITHOUT_STANDALONE_WOO,614006,0614006,,WOO_MAP_001A_2_CANONICAL_GRAPH.physical_nodes,,"Funda Futón 190 x 140 x 14 cm, Verde",PENDING_BUSINESS_REVIEW_PHYSICAL_WITHOUT_WOO,0,0,BLOCKED,PENDING_BUSINESS_REVIEW,PENDING,Historical physical item retained; no Woo product creation requested.
UD-004,PHYSICAL_WITHOUT_STANDALONE_WOO,615006,0615006,,WOO_MAP_001A_2_CANONICAL_GRAPH.physical_nodes,,"Funda Futón 190 x 140 x 14 cm, Amarilla",PENDING_BUSINESS_REVIEW_PHYSICAL_WITHOUT_WOO,0,0,BLOCKED,PENDING_BUSINESS_REVIEW,PENDING,Historical physical item retained; no Woo product creation requested.
UD-004,PHYSICAL_WITHOUT_STANDALONE_WOO,615007,0615007,,WOO_MAP_001A_2_CANONICAL_GRAPH.physical_nodes,,"Funda Futón Sésamo 200 x 80 x 13 cm, Amarilla",PENDING_BUSINESS_REVIEW_PHYSICAL_WITHOUT_WOO,0,0,BLOCKED,PENDING_BUSINESS_REVIEW,PENDING,Historical physical item retained; no Woo product creation requested.
UD-004,PHYSICAL_WITHOUT_STANDALONE_WOO,615008,0615008,,WOO_MAP_001A_2_CANONICAL_GRAPH.physical_nodes,,"Funda Futón 190 x 150 x 14 cm, Amarilla",PENDING_BUSINESS_REVIEW_PHYSICAL_WITHOUT_WOO,0,0,BLOCKED,PENDING_BUSINESS_REVIEW,PENDING,Historical physical item retained; no Woo product creation requested.
UD-004,PHYSICAL_WITHOUT_STANDALONE_WOO,615010,0615010,,WOO_MAP_001A_2_CANONICAL_GRAPH.physical_nodes,,"Funda Futón 200 x 120 x 14 cm, Amarilla",PENDING_BUSINESS_REVIEW_PHYSICAL_WITHOUT_WOO,0,0,BLOCKED,PENDING_BUSINESS_REVIEW,PENDING,Historical physical item retained; no Woo product creation requested.
UD-004,PHYSICAL_WITHOUT_STANDALONE_WOO,616008,0616008,,WOO_MAP_001A_2_CANONICAL_GRAPH.physical_nodes,,"Funda Futón 190 x 150 x 14 cm, Negra",PENDING_BUSINESS_REVIEW_PHYSICAL_WITHOUT_WOO,0,0,BLOCKED,PENDING_BUSINESS_REVIEW,PENDING,Historical physical item retained; no Woo product creation requested.
UD-004,PHYSICAL_WITHOUT_STANDALONE_WOO,616010,0616010,,WOO_MAP_001A_2_CANONICAL_GRAPH.physical_nodes,,"Funda Futón 200 x 120 x 14 cm, Negra",PENDING_BUSINESS_REVIEW_PHYSICAL_WITHOUT_WOO,0,0,BLOCKED,PENDING_BUSINESS_REVIEW,PENDING,Historical physical item retained; no Woo product creation requested.
UD-004,PHYSICAL_WITHOUT_STANDALONE_WOO,616012,0616012,,WOO_MAP_001A_2_CANONICAL_GRAPH.physical_nodes,,"Funda Futón 200 x 90 x 19 cm, Negra",PENDING_BUSINESS_REVIEW_PHYSICAL_WITHOUT_WOO,0,0,BLOCKED,PENDING_BUSINESS_REVIEW,PENDING,Historical physical item retained; no Woo product creation requested.
UD-004,PHYSICAL_WITHOUT_STANDALONE_WOO,617007,0617007,,WOO_MAP_001A_2_CANONICAL_GRAPH.physical_nodes,,"Funda Futón Sésamo 200 x 80 x 13 cm, Gris",PENDING_BUSINESS_REVIEW_PHYSICAL_WITHOUT_WOO,0,0,BLOCKED,PENDING_BUSINESS_REVIEW,PENDING,Historical physical item retained; no Woo product creation requested.
UD-004,PHYSICAL_WITHOUT_STANDALONE_WOO,618004,0618004,,WOO_MAP_001A_2_CANONICAL_GRAPH.physical_nodes,,"Funda Futón 200 x 150 x 14 cm, Azul Marino",PENDING_BUSINESS_REVIEW_PHYSICAL_WITHOUT_WOO,0,0,BLOCKED,PENDING_BUSINESS_REVIEW,PENDING,Historical physical item retained; no Woo product creation requested.
UD-004,PHYSICAL_WITHOUT_STANDALONE_WOO,619011,0619011,,WOO_MAP_001A_2_CANONICAL_GRAPH.physical_nodes,,"Funda/cover · 90x200x14,5 cm · Marrón chocolate color 80",PENDING_BUSINESS_REVIEW_PHYSICAL_WITHOUT_WOO,0,0,BLOCKED,PENDING_BUSINESS_REVIEW,PENDING,Historical physical item retained; no Woo product creation requested.
UD-004,PHYSICAL_WITHOUT_STANDALONE_WOO,619013,0619013,,WOO_MAP_001A_2_CANONICAL_GRAPH.physical_nodes,,"Funda/cover · 90x200x14,5 cm · Color Sun 91 (gris jaspeado)",PENDING_BUSINESS_REVIEW_PHYSICAL_WITHOUT_WOO,0,0,BLOCKED,PENDING_BUSINESS_REVIEW,PENDING,Historical physical item retained; no Woo product creation requested.
UD-004,PHYSICAL_WITHOUT_STANDALONE_WOO,619014,0619014,,WOO_MAP_001A_2_CANONICAL_GRAPH.physical_nodes,,"Funda/cover · 90x200x14,5 cm · Color 72 (beige jaspeado)",PENDING_BUSINESS_REVIEW_PHYSICAL_WITHOUT_WOO,0,0,BLOCKED,PENDING_BUSINESS_REVIEW,PENDING,Historical physical item retained; no Woo product creation requested.
UD-004,PHYSICAL_WITHOUT_STANDALONE_WOO,724010,0724010,,WOO_MAP_001A_2_CANONICAL_GRAPH.physical_nodes,,Futón de Algodón 135 x 190 x 14 cm.,PENDING_BUSINESS_REVIEW_PHYSICAL_WITHOUT_WOO,0,0,BLOCKED,PENDING_BUSINESS_REVIEW,PENDING,Historical physical item retained; no Woo product creation requested.
UD-004,PHYSICAL_WITHOUT_STANDALONE_WOO,724012,0724012,,WOO_MAP_001A_2_CANONICAL_GRAPH.physical_nodes,,Futón de Algodón 150 x 190 x 14cm.,PENDING_BUSINESS_REVIEW_PHYSICAL_WITHOUT_WOO,0,0,BLOCKED,PENDING_BUSINESS_REVIEW,PENDING,Historical physical item retained; no Woo product creation requested.
UD-004,PHYSICAL_WITHOUT_STANDALONE_WOO,725001,0725001,,WOO_MAP_001A_2_CANONICAL_GRAPH.physical_nodes,,Futon de Algodón 90x200x12 cm.,PENDING_BUSINESS_REVIEW_PHYSICAL_WITHOUT_WOO,0,0,BLOCKED,PENDING_BUSINESS_REVIEW,PENDING,Historical physical item retained; no Woo product creation requested.
UD-004,PHYSICAL_WITHOUT_STANDALONE_WOO,725002,0725002,,WOO_MAP_001A_2_CANONICAL_GRAPH.physical_nodes,,Futon de Algodón 120x200x12 cm.,PENDING_BUSINESS_REVIEW_PHYSICAL_WITHOUT_WOO,0,0,BLOCKED,PENDING_BUSINESS_REVIEW,PENDING,Historical physical item retained; no Woo product creation requested.
UD-004,PHYSICAL_WITHOUT_STANDALONE_WOO,725003,0725003,,WOO_MAP_001A_2_CANONICAL_GRAPH.physical_nodes,,Futon de Algodón 140x200x12 cm.,PENDING_BUSINESS_REVIEW_PHYSICAL_WITHOUT_WOO,0,0,BLOCKED,PENDING_BUSINESS_REVIEW,PENDING,Historical physical item retained; no Woo product creation requested.
UD-004,PHYSICAL_WITHOUT_STANDALONE_WOO,725005,0725005,,WOO_MAP_001A_2_CANONICAL_GRAPH.physical_nodes,,Futon de Algodón 160x200x12 cm.,PENDING_BUSINESS_REVIEW_PHYSICAL_WITHOUT_WOO,0,0,BLOCKED,PENDING_BUSINESS_REVIEW,PENDING,Historical physical item retained; no Woo product creation requested.
UD-004,PHYSICAL_WITHOUT_STANDALONE_WOO,725006,0725006,,WOO_MAP_001A_2_CANONICAL_GRAPH.physical_nodes,,Futon de Algodón 180x200x12 cm.,PENDING_BUSINESS_REVIEW_PHYSICAL_WITHOUT_WOO,0,0,BLOCKED,PENDING_BUSINESS_REVIEW,PENDING,Historical physical item retained; no Woo product creation requested.
UD-004,PHYSICAL_WITHOUT_STANDALONE_WOO,728012,0728012,,WOO_MAP_001A_2_CANONICAL_GRAPH.physical_nodes,,"Futón Algodón con 4 cm de látex, 150x190x14 cm.",PENDING_BUSINESS_REVIEW_PHYSICAL_WITHOUT_WOO,0,0,BLOCKED,PENDING_BUSINESS_REVIEW,PENDING,Historical physical item retained; no Woo product creation requested.
UD-004,PHYSICAL_WITHOUT_STANDALONE_WOO,730008,0730008,,WOO_MAP_001A_2_CANONICAL_GRAPH.physical_nodes,,"Futón Algodón con 8 cm látex, 150 x 190 x 14 cm.",PENDING_BUSINESS_REVIEW_PHYSICAL_WITHOUT_WOO,0,0,BLOCKED,PENDING_BUSINESS_REVIEW,PENDING,Historical physical item retained; no Woo product creation requested.
UD-004,PHYSICAL_WITHOUT_STANDALONE_WOO,758087,0758087,,WOO_MAP_001A_2_CANONICAL_GRAPH.physical_nodes,,Premium (winter/summer) · 120x200x17 cm · Tela futon,PENDING_BUSINESS_REVIEW_PHYSICAL_WITHOUT_WOO,0,0,BLOCKED,PENDING_BUSINESS_REVIEW,PENDING,Historical physical item retained; no Woo product creation requested.
UD-004,PHYSICAL_WITHOUT_STANDALONE_WOO,780002,0780002,,WOO_MAP_001A_2_CANONICAL_GRAPH.physical_nodes,,Futón Lana 120x200x14 cm,PENDING_BUSINESS_REVIEW_PHYSICAL_WITHOUT_WOO,0,0,BLOCKED,PENDING_BUSINESS_REVIEW,PENDING,Historical physical item retained; no Woo product creation requested.
UD-004,PHYSICAL_WITHOUT_STANDALONE_WOO,780007,0780007,,WOO_MAP_001A_2_CANONICAL_GRAPH.physical_nodes,,Futón Lana 200x200x14 cm,PENDING_BUSINESS_REVIEW_PHYSICAL_WITHOUT_WOO,0,0,BLOCKED,PENDING_BUSINESS_REVIEW,PENDING,Historical physical item retained; no Woo product creation requested.
UD-004,PHYSICAL_WITHOUT_STANDALONE_WOO,814001,0814001,,WOO_MAP_001A_2_CANONICAL_GRAPH.physical_nodes,,"Futón portátil, 80x200x4 cm, Verde",PENDING_BUSINESS_REVIEW_PHYSICAL_WITHOUT_WOO,0,0,BLOCKED,PENDING_BUSINESS_REVIEW,PENDING,Historical physical item retained; no Woo product creation requested.
UD-004,PHYSICAL_WITHOUT_STANDALONE_WOO,814003,0814003,,WOO_MAP_001A_2_CANONICAL_GRAPH.physical_nodes,,"Futón portátil, 140x200x4 cm, Verde",PENDING_BUSINESS_REVIEW_PHYSICAL_WITHOUT_WOO,0,0,BLOCKED,PENDING_BUSINESS_REVIEW,PENDING,Historical physical item retained; no Woo product creation requested.
UD-004,PHYSICAL_WITHOUT_STANDALONE_WOO,859001,0859001,,WOO_MAP_001A_2_CANONICAL_GRAPH.physical_nodes,,"Futón portátil, 140x200x4 cm, Verde Oscuro",PENDING_BUSINESS_REVIEW_PHYSICAL_WITHOUT_WOO,0,0,BLOCKED,PENDING_BUSINESS_REVIEW,PENDING,Historical physical item retained; no Woo product creation requested.
UD-004,PHYSICAL_WITHOUT_STANDALONE_WOO,902005,0902005,,WOO_MAP_001A_2_CANONICAL_GRAPH.physical_nodes,,"Mesita Okinawa, 45x45x25 cm, Natural",PENDING_BUSINESS_REVIEW_PHYSICAL_WITHOUT_WOO,0,0,BLOCKED,PENDING_BUSINESS_REVIEW,PENDING,Historical physical item retained; no Woo product creation requested.
UD-004,PHYSICAL_WITHOUT_STANDALONE_WOO,1242002,1242002,,WOO_MAP_001A_2_CANONICAL_GRAPH.physical_nodes,,"Futón Algodon 80x200x13 cm, (2 cojines) Violeta OS",PENDING_BUSINESS_REVIEW_PHYSICAL_WITHOUT_WOO,0,0,BLOCKED,PENDING_BUSINESS_REVIEW,PENDING,Historical physical item retained; no Woo product creation requested.
UD-004,PHYSICAL_WITHOUT_STANDALONE_WOO,1243001,1243001,,WOO_MAP_001A_2_CANONICAL_GRAPH.physical_nodes,,"Futón de Algodon 80x200x13 cm, (2 cojines) Verde",PENDING_BUSINESS_REVIEW_PHYSICAL_WITHOUT_WOO,0,0,BLOCKED,PENDING_BUSINESS_REVIEW,PENDING,Historical physical item retained; no Woo product creation requested.
UD-004,PHYSICAL_WITHOUT_STANDALONE_WOO,406006,406006,,WOO_MAP_001A_2_CANONICAL_GRAPH.physical_nodes,,"Cama Sumatra 160x200, natural",PENDING_BUSINESS_REVIEW_PHYSICAL_WITHOUT_WOO,0,0,BLOCKED,PENDING_BUSINESS_REVIEW,PENDING,Historical physical item retained; no Woo product creation requested.
UD-004,PHYSICAL_WITHOUT_STANDALONE_WOO,607019,607019,,WOO_MAP_001A_2_CANONICAL_GRAPH.physical_nodes,,"Funda para cojines Cilindricos de 50x20cm, Rojo",PENDING_BUSINESS_REVIEW_PHYSICAL_WITHOUT_WOO,0,0,BLOCKED,PENDING_BUSINESS_REVIEW,PENDING,Historical physical item retained; no Woo product creation requested.
UD-004,PHYSICAL_WITHOUT_STANDALONE_WOO,608018,608018,,WOO_MAP_001A_2_CANONICAL_GRAPH.physical_nodes,,"Funda Cojines 50x50 cm, Crudo",PENDING_BUSINESS_REVIEW_PHYSICAL_WITHOUT_WOO,0,0,BLOCKED,PENDING_BUSINESS_REVIEW,PENDING,Historical physical item retained; no Woo product creation requested.
UD-004,PHYSICAL_WITHOUT_STANDALONE_WOO,608019,608019,,WOO_MAP_001A_2_CANONICAL_GRAPH.physical_nodes,,"Funda para cojines Cilindricos de 50x20cm, Crudo",PENDING_BUSINESS_REVIEW_PHYSICAL_WITHOUT_WOO,0,0,BLOCKED,PENDING_BUSINESS_REVIEW,PENDING,Historical physical item retained; no Woo product creation requested.
UD-004,PHYSICAL_WITHOUT_STANDALONE_WOO,616019,616019,,WOO_MAP_001A_2_CANONICAL_GRAPH.physical_nodes,,"Funda para cojines Cilindricos de 50x20cm, Negra",PENDING_BUSINESS_REVIEW_PHYSICAL_WITHOUT_WOO,0,0,BLOCKED,PENDING_BUSINESS_REVIEW,PENDING,Historical physical item retained; no Woo product creation requested.
UD-004,PHYSICAL_WITHOUT_STANDALONE_WOO,617018,617018,,WOO_MAP_001A_2_CANONICAL_GRAPH.physical_nodes,,"Funda Cojines 50x50 cm, Gris jaspeado",PENDING_BUSINESS_REVIEW_PHYSICAL_WITHOUT_WOO,0,0,BLOCKED,PENDING_BUSINESS_REVIEW,PENDING,Historical physical item retained; no Woo product creation requested.
UD-005,MAESTRO_COMPOSITION_SIGNATURE,0201001|0201001|1242001|1242001,0201001|0201001|1242001|1242001,,MAESTRO_GESTION.xlsx/RENTABILIDAD_COSTOS,362,,PENDING_BUSINESS_REVIEW_MAESTRO_COMPOSITION,2,0,ACTIVE_SOURCE_COMPOSITION_WITHOUT_WOO_PARENT,PENDING_BUSINESS_REVIEW,PENDING,"components=0201001=2 | 1242001=2; anomalies={""quantity_status"":""EXACT"",""physical_match_method"":""EXACT_SKU"",""parent_match_method"":""MISSING_WOO_SKU""}; signature retained literally."
UD-005,MAESTRO_COMPOSITION_SIGNATURE,0201001|0201001|1243001|1243001,0201001|0201001|1243001|1243001,,MAESTRO_GESTION.xlsx/RENTABILIDAD_COSTOS,363,,PENDING_BUSINESS_REVIEW_MAESTRO_COMPOSITION,2,0,ACTIVE_SOURCE_COMPOSITION_WITHOUT_WOO_PARENT,PENDING_BUSINESS_REVIEW,PENDING,"components=0201001=2 | 1243001=2; anomalies={""quantity_status"":""EXACT"",""physical_match_method"":""EXACT_SKU"",""parent_match_method"":""MISSING_WOO_SKU""}; signature retained literally."
UD-005,MAESTRO_COMPOSITION_SIGNATURE,0201001|0201001|1244001|1244001,0201001|0201001|1244001|1244001,,MAESTRO_GESTION.xlsx/RENTABILIDAD_COSTOS,364,,PENDING_BUSINESS_REVIEW_MAESTRO_COMPOSITION,2,0,ACTIVE_SOURCE_COMPOSITION_WITHOUT_WOO_PARENT,PENDING_BUSINESS_REVIEW,PENDING,"components=0201001=2 | 1244001=2; anomalies={""quantity_status"":""EXACT"",""physical_match_method"":""EXACT_SKU"",""parent_match_method"":""MISSING_WOO_SKU""}; signature retained literally."
UD-005,MAESTRO_COMPOSITION_SIGNATURE,0201001|0201001|1245001,0201001|0201001|1245001,,MAESTRO_GESTION.xlsx/RENTABILIDAD_COSTOS,365,,PENDING_BUSINESS_REVIEW_MAESTRO_COMPOSITION,2,0,ACTIVE_SOURCE_COMPOSITION_WITHOUT_WOO_PARENT,PENDING_BUSINESS_REVIEW,PENDING,"components=0201001=2 | 1245001=1; anomalies={""quantity_status"":""EXACT"",""physical_match_method"":""EXACT_SKU"",""parent_match_method"":""MISSING_WOO_SKU""}; signature retained literally."
UD-005,MAESTRO_COMPOSITION_SIGNATURE,0201002|0201002|0726007,0201002|0201002|0726007,,MAESTRO_GESTION.xlsx/RENTABILIDAD_COSTOS,36,,PENDING_BUSINESS_REVIEW_MAESTRO_COMPOSITION,2,0,ACTIVE_SOURCE_COMPOSITION_WITHOUT_WOO_PARENT,PENDING_BUSINESS_REVIEW,PENDING,"components=0201002=2 | 0726007=1; anomalies={""quantity_status"":""EXACT"",""physical_match_method"":""EXACT_SKU"",""parent_match_method"":""MISSING_WOO_SKU""}; signature retained literally."
UD-005,MAESTRO_COMPOSITION_SIGNATURE,0201010|0201010|0726007,0201010|0201010|0726007,,MAESTRO_GESTION.xlsx/RENTABILIDAD_COSTOS,46,,PENDING_BUSINESS_REVIEW_MAESTRO_COMPOSITION,2,0,ACTIVE_SOURCE_COMPOSITION_WITHOUT_WOO_PARENT,PENDING_BUSINESS_REVIEW,PENDING,"components=0201010=2 | 0726007=1; anomalies={""quantity_status"":""EXACT"",""physical_match_method"":""EXACT_SKU"",""parent_match_method"":""MISSING_WOO_SKU""}; signature retained literally."
UD-005,MAESTRO_COMPOSITION_SIGNATURE,0201011|0813001,0201011|0813001,,MAESTRO_GESTION.xlsx/RENTABILIDAD_COSTOS,432,,PENDING_BUSINESS_REVIEW_MAESTRO_COMPOSITION,2,0,ACTIVE_SOURCE_COMPOSITION_WITHOUT_WOO_PARENT,PENDING_BUSINESS_REVIEW,PENDING,"components=0201011=1 | 0813001=1; anomalies={""quantity_status"":""EXACT"",""physical_match_method"":""EXACT_SKU"",""parent_match_method"":""MISSING_WOO_SKU""}; signature retained literally."
UD-005,MAESTRO_COMPOSITION_SIGNATURE,0201011|0814001,0201011|0814001,,MAESTRO_GESTION.xlsx/RENTABILIDAD_COSTOS,433,,PENDING_BUSINESS_REVIEW_MAESTRO_COMPOSITION,2,0,ACTIVE_SOURCE_COMPOSITION_WITHOUT_WOO_PARENT,PENDING_BUSINESS_REVIEW,PENDING,"components=0201011=1 | 0814001=1; anomalies={""quantity_status"":""EXACT"",""physical_match_method"":""EXACT_SKU"",""parent_match_method"":""MISSING_WOO_SKU""}; signature retained literally."
UD-005,MAESTRO_COMPOSITION_SIGNATURE,0402014|0201002|0201002,0402014|0201002|0201002,,MAESTRO_GESTION.xlsx/RENTABILIDAD_COSTOS,23,,PENDING_BUSINESS_REVIEW_MAESTRO_COMPOSITION,2,0,ACTIVE_SOURCE_COMPOSITION_WITHOUT_WOO_PARENT,PENDING_BUSINESS_REVIEW,PENDING,"components=0201002=2 | 0402014=1; anomalies={""quantity_status"":""EXACT"",""physical_match_method"":""EXACT_SKU"",""parent_match_method"":""MISSING_WOO_SKU""}; signature retained literally."
UD-005,MAESTRO_COMPOSITION_SIGNATURE,0404019|0402019|0402019,0404019|0402019|0402019,,MAESTRO_GESTION.xlsx/RENTABILIDAD_COSTOS,15,,PENDING_BUSINESS_REVIEW_MAESTRO_COMPOSITION,2,0,ACTIVE_SOURCE_COMPOSITION_WITHOUT_WOO_PARENT,PENDING_BUSINESS_REVIEW,PENDING,"components=0402019=2 | 0404019=1; anomalies={""quantity_status"":""EXACT"",""physical_match_method"":""EXACT_SKU"",""parent_match_method"":""MISSING_WOO_SKU""}; signature retained literally."
UD-005,MAESTRO_COMPOSITION_SIGNATURE,0502002|0724003,0502002|0724003,,MAESTRO_GESTION.xlsx/RENTABILIDAD_COSTOS,367,,PENDING_BUSINESS_REVIEW_MAESTRO_COMPOSITION,2,0,ACTIVE_SOURCE_COMPOSITION_WITHOUT_WOO_PARENT,PENDING_BUSINESS_REVIEW,PENDING,"components=0502002=1 | 0724003=1; anomalies={""quantity_status"":""EXACT"",""physical_match_method"":""EXACT_SKU"",""parent_match_method"":""MISSING_WOO_SKU""}; signature retained literally."
UD-005,MAESTRO_COMPOSITION_SIGNATURE,0502002|0724003|0608002,0502002|0724003|0608002,,MAESTRO_GESTION.xlsx/RENTABILIDAD_COSTOS,368,,PENDING_BUSINESS_REVIEW_MAESTRO_COMPOSITION,3,0,ACTIVE_SOURCE_COMPOSITION_WITHOUT_WOO_PARENT,PENDING_BUSINESS_REVIEW,PENDING,"components=0502002=1 | 0608002=1 | 0724003=1; anomalies={""quantity_status"":""EXACT"",""physical_match_method"":""EXACT_SKU"",""parent_match_method"":""MISSING_WOO_SKU""}; signature retained literally."
UD-005,MAESTRO_COMPOSITION_SIGNATURE,0502002|0724003|0617002,0502002|0724003|0617002,,MAESTRO_GESTION.xlsx/RENTABILIDAD_COSTOS,369,,PENDING_BUSINESS_REVIEW_MAESTRO_COMPOSITION,3,0,ACTIVE_SOURCE_COMPOSITION_WITHOUT_WOO_PARENT,PENDING_BUSINESS_REVIEW,PENDING,"components=0502002=1 | 0617002=1 | 0724003=1; anomalies={""quantity_status"":""EXACT"",""physical_match_method"":""EXACT_SKU"",""parent_match_method"":""MISSING_WOO_SKU""}; signature retained literally."
UD-005,MAESTRO_COMPOSITION_SIGNATURE,0502002|0728002,0502002|0728002,,MAESTRO_GESTION.xlsx/RENTABILIDAD_COSTOS,370,,PENDING_BUSINESS_REVIEW_MAESTRO_COMPOSITION,2,0,ACTIVE_SOURCE_COMPOSITION_WITHOUT_WOO_PARENT,PENDING_BUSINESS_REVIEW,PENDING,"components=0502002=1 | 0728002=1; anomalies={""quantity_status"":""EXACT"",""physical_match_method"":""EXACT_SKU"",""parent_match_method"":""MISSING_WOO_SKU""}; signature retained literally."
UD-005,MAESTRO_COMPOSITION_SIGNATURE,0502002|0728002|0608002,0502002|0728002|0608002,,MAESTRO_GESTION.xlsx/RENTABILIDAD_COSTOS,371,,PENDING_BUSINESS_REVIEW_MAESTRO_COMPOSITION,3,0,ACTIVE_SOURCE_COMPOSITION_WITHOUT_WOO_PARENT,PENDING_BUSINESS_REVIEW,PENDING,"components=0502002=1 | 0608002=1 | 0728002=1; anomalies={""quantity_status"":""EXACT"",""physical_match_method"":""EXACT_SKU"",""parent_match_method"":""MISSING_WOO_SKU""}; signature retained literally."
UD-005,MAESTRO_COMPOSITION_SIGNATURE,0502002|0728002|0617002,0502002|0728002|0617002,,MAESTRO_GESTION.xlsx/RENTABILIDAD_COSTOS,372,,PENDING_BUSINESS_REVIEW_MAESTRO_COMPOSITION,3,0,ACTIVE_SOURCE_COMPOSITION_WITHOUT_WOO_PARENT,PENDING_BUSINESS_REVIEW,PENDING,"components=0502002=1 | 0617002=1 | 0728002=1; anomalies={""quantity_status"":""EXACT"",""physical_match_method"":""EXACT_SKU"",""parent_match_method"":""MISSING_WOO_SKU""}; signature retained literally."
